Log, Time, T0, T1, T2
4284,4287168,-36.33,-23.14,-36.82
4285,4288168,-42.68,-46.09,-27.54
4286,4289168,-39.75,-26.56,-27.54
4287,4290168,-44.14,-15.82,-34.86
4288,4291168,-43.65,-15.82,-33.40
4289,4292168,-35.84,-25.10,-50.00
4290,4293168,-36.33,-23.14,-37.79
4291,4294168,-41.70,-26.56,-27.54
4292,4295168,-39.26,-26.56,-27.54
4293,4296168,-43.65,-15.82,-34.86
4294,4297168,-35.35,-25.10,-30.47
4295,4298168,-35.84,-16.31,-31.93
4296,4299168,-42.68,-18.75,-27.05
4297,4300168,-41.70,-26.56,-27.05
4298,4301168,-40.23,-15.33,-35.35
4299,4302168,-43.65,-15.33,-34.86
4300,4303168,-35.84,-25.10,-30.47
4301,4304168,-43.16,-16.80,-19.24
4302,4305168,-42.68,-18.75,-27.05
4303,4306168,-37.30,-11.43,-35.84
4304,4307168,-42.19,-15.33,-35.35
4305,4308168,-35.35,-25.59,-28.52
4306,4309168,-35.35,-25.10,-31.93
4307,4310168,-42.68,-17.29,-27.05
4308,4311168,-42.68,-18.75,-27.05
4309,4312168,-37.79,-14.84,-35.84
4310,4313168,-35.35,-25.59,-28.52
4311,4314168,-34.86,-25.59,-28.52
4312,4315168,-42.68,-15.82,-30.96
4313,4316168,-42.68,-17.77,-26.56
4314,4317168,-35.84,-19.24,-35.84
4315,4318168,-37.30,-14.84,-35.84
4316,4319168,-15.33,-25.59,-27.54
4317,4320168,-43.16,-15.33,-33.89
4318,4321168,-42.68,-15.82,-30.96
4319,4322168,-35.35,-23.14,-36.82
4320,4323168,-35.84,-19.24,-36.82
4321,4324168,-39.75,-25.59,-26.56
4322,4325168,-19.24,-25.59,-27.54
4323,4326168,-42.68,-14.84,-33.40
4324,4327168,-42.68,-15.82,-29.98
4325,4328168,-34.86,-22.17,-35.84
4326,4329168,-41.21,-46.09,-26.07
4327,4330168,-38.77,-25.59,-26.56
4328,4331168,-46.09,-14.36,-34.86
4329,4332168,-42.68,-14.84,-32.91
4330,4333168,-34.38,-23.63,-37.30
4331,4334168,-35.35,-21.19,-35.84
4332,4335168,-40.72,-34.38,-26.07
4333,4336168,-38.28,-14.36,-34.86
4334,4337168,-42.68,-14.36,-33.89
4335,4338168,-34.38,-24.12,-28.52
4336,4339168,-34.38,-23.14,-50.00
4337,4340168,-41.70,-18.26,-25.59
4338,4341168,-40.72,-26.56,-26.07
4339,4342168,-39.26,-25.10,-26.07
4340,4343168,-42.68,-14.36,-33.89
4341,4344168,-33.89,-23.63,-29.49
4342,4345168,-41.70,-15.82,-7.52
4343,4346168,-41.21,-18.75,-26.07
4344,4347168,-35.84,-11.43,-34.86
4345,4348168,-38.28,-13.87,-34.38
4346,4349168,-34.38,-24.12,-26.56
4347,4350168,-33.89,-23.63,-29.98
4348,4351168,-42.19,-15.33,-19.24
4349,4352168,-35.35,-20.21,-36.33
4350,4353168,-36.33,-14.36,-35.84
4351,4354168,-36.82,-24.12,-26.56
4352,4355168,-33.89,-23.63,-26.56
4353,4356168,-41.70,-14.36,-30.96
4354,4357168,-41.21,-14.84,-23.14
4355,4358168,-34.38,-19.24,-34.86
4356,4359168,-36.33,-12.89,-34.86
4357,4360168,-34.86,-24.12,-26.56
4358,4361168,-41.70,-13.87,-32.91
4359,4362168,-41.70,-14.36,-30.96
4360,4363168,-34.38,-21.19,-34.86
4361,4364168,-34.38,-19.24,-34.86
4362,4365168,-38.77,-24.12,-25.59
4363,4366168,-15.33,-23.63,-26.07
4364,4367168,-41.70,-13.38,-31.93
4365,4368168,-33.40,-22.17,-30.47
4366,4369168,-33.40,-20.70,-34.38
4367,4370168,-39.75,-34.38,-25.10
4368,4371168,-38.77,4.20,-34.38
4369,4372168,-50.00,-12.40,-33.40
4370,4373168,-41.21,-12.89,-31.93
4371,4374168,-33.40,-22.17,-34.38
4372,4375168,-33.40,-19.73,-34.86
4373,4376168,-39.75,-45.12,-25.10
4374,4377168,-36.33,-12.40,-33.89
4375,4378168,-42.19,-12.40,-32.91
4376,4379168,-32.91,-22.66,-26.56
4377,4380168,-33.40,-21.19,-50.00
4378,4381168,-40.23,-15.82,-24.61
4379,4382168,-39.26,-34.38,-25.59
4380,4383168,-37.30,-12.40,-33.89
4381,4384168,-32.91,-23.14,-25.59
4382,4385168,-32.91,-22.17,-26.56
4383,4386168,-32.91,-22.17,-27.54
4384,4387168,-39.75,-16.80,-24.12
4385,4388168,-34.38,4.20,-33.40
4386,4389168,-37.30,-11.91,-32.91
4387,4390168,-32.42,-22.66,-25.59
4388,4391168,-32.91,-22.17,-28.03
4389,4392168,-40.72,-13.87,-8.50
4390,4393168,-33.40,-19.24,-33.89
4391,4394168,-34.38,-11.43,-33.40
4392,4395168,-35.35,-22.66,-24.61
4393,4396168,-32.42,-22.17,-26.07
4394,4397168,-40.72,-12.40,-29.49
4395,4398168,-40.23,-13.87,-19.24
4396,4399168,-33.40,-17.29,-33.89
4397,4400168,-38.77,-22.66,-24.61
4398,4401168,-34.86,-22.17,-24.61
4399,4402168,-40.72,-11.91,-31.45
4400,4403168,-40.72,-12.40,-29.00
4401,4404168,-32.42,-19.73,-33.40
4402,4405168,-33.40,-15.33,-32.91
4403,4406168,-37.79,-22.66,-24.61
4404,4407168,-34.86,-22.17,-24.61
4405,4408168,-40.72,-11.43,-30.96
4406,4409168,-32.42,-21.19,-28.52
4407,4410168,-32.42,-19.24,-33.40
4408,4411168,-38.77,-18.75,-25.10
4409,4412168,-37.30,-23.14,-25.59
4410,4413168,-50.00,-12.40,-32.91
4411,4414168,-40.23,-11.43,-30.96
4412,4415168,-31.93,-20.21,-30.96
4413,4416168,-39.75,-13.87,-23.14
4414,4417168,-38.77,-42.19,-23.63
4415,4418168,-34.38,-10.94,-32.42
4416,4419168,-42.19,-10.94,-31.45
4417,4420168,-31.93,-21.19,-26.07
4418,4421168,-31.93,-20.21,-34.38
4419,4422168,-39.26,-13.87,-23.63
4420,4423168,-38.77,-42.19,-23.63
4421,4424168,-34.38,-10.45,-31.93
4422,4425168,-27.05,-21.19,-24.61
4423,4426168,-31.45,-20.70,-26.56
4424,4427168,-39.75,-11.91,-25.10
4425,4428168,-38.77,-14.36,-23.14
4426,4429168,-33.40,-3.61,-32.42
4427,4430168,-36.82,-21.68,-23.14
4428,4431168,-30.96,-21.19,-24.12
4429,4432168,-39.75,-10.94,-29.00
4430,4433168,-39.26,-11.91,-5.57
4431,4434168,-31.93,-17.29,-32.42
4432,4435168,-33.40,-7.52,-31.93
4433,4436168,-34.86,-21.19,-23.63
4434,4437168,-31.45,-21.19,-24.61
4435,4438168,-39.75,-10.94,-29.00
4436,4439168,-38.77,-11.91,-19.24
4437,4440168,-31.93,-16.31,-32.42
4438,4441168,-36.82,-22.17,-24.61
4439,4442168,-34.86,-22.17,-24.61
4440,4443168,-39.75,-10.94,-31.45
4441,4444168,-39.26,-10.45,-28.03
4442,4445168,-31.45,-19.24,-32.42
4443,4446168,-31.93,-15.33,-31.93
4444,4447168,-36.82,-21.19,-23.14
4445,4448168,-40.23,-9.96,-30.96
4446,4449168,-39.26,-9.96,-29.49
4447,4450168,-30.96,-19.73,-26.56
4448,4451168,-30.96,-17.77,-31.93
4449,4452168,-37.79,-14.84,-22.66
4450,4453168,-35.84,-20.70,-22.66
4451,4454168,-50.00,-9.96,-30.96
4452,4455168,-39.26,-9.96,-29.00
4453,4456168,-30.96,-19.24,-26.56
4454,4457168,-38.28,-11.91,-22.17
4455,4458168,-37.30,-22.66,-22.66
4456,4459168,-33.40,-9.47,-22.66
4457,4460168,-50.00,-8.98,-29.98
4458,4461168,-30.47,-19.73,-24.61
4459,4462168,-30.47,-19.24,-28.52
4460,4463168,-37.79,-11.91,-22.17
4461,4464168,-31.45,-11.43,-31.45
4462,4465168,-33.40,-8.98,-30.96
4463,4466168,-19.24,-19.73,-22.66
4464,4467168,-30.47,-19.24,-24.61
4465,4468168,-38.28,-10.45,-25.10
4466,4469168,-37.79,-12.40,-22.17
4467,4470168,-31.45,6.15,-30.96
4468,4471168,-34.38,-9.47,-30.96
4469,4472168,-27.05,-20.70,-24.61
4470,4473168,-38.28,-9.96,-29.00
4471,4474168,-37.79,-18.26,-26.56
4472,4475168,-30.47,-16.31,-31.45
4473,4476168,-31.45,-3.61,-30.96
4474,4477168,-34.86,-19.73,-22.17
4475,4478168,-29.49,-19.24,-22.66
4476,4479168,-37.79,-8.98,-27.05
4477,4480168,-29.98,-17.29,-50.00
4478,4481168,-30.47,-15.33,-30.96
4479,4482168,-35.84,-19.73,-21.68
4480,4483168,-32.91,-19.24,-21.68
4481,4484168,-37.79,-8.50,-29.00
4482,4485168,-37.79,-8.50,-27.05
4483,4486168,-29.49,-17.29,-34.38
4484,4487168,-29.98,-13.38,-30.47
4485,4488168,-35.35,-19.24,-21.19
4486,4489168,-34.86,-19.24,-21.19
4487,4490168,-37.79,-8.01,-28.03
4488,4491168,-29.49,-17.77,-25.59
4489,4492168,-29.49,-16.31,-30.47
4490,4493168,-36.33,-13.87,-21.19
4491,4494168,-34.86,-19.24,-21.19
4492,4495168,-34.38,-7.52,-29.49
4493,4496168,-29.00,-18.26,-22.66
4494,4497168,-29.00,-17.29,-26.56
4495,4498168,-36.82,-9.96,-20.70
4496,4499168,-35.84,-14.84,-20.70
4497,4500168,-31.45,-7.03,-29.98
4498,4501168,-50.00,-8.01,-29.49
4499,4502168,-29.00,-19.24,-24.12
4500,4503168,-29.49,-17.77,-26.56
4501,4504168,-35.35,-38.28,-20.70
4502,4505168,-29.49,-11.43,-29.98
4503,4506168,-31.45,-7.03,-29.49
4504,4507168,-11.43,-18.26,-21.19
4505,4508168,-28.52,-17.77,-22.66
4506,4509168,-36.82,-8.50,-21.19
4507,4510168,-36.33,-10.45,-20.70
4508,4511168,-29.49,-7.52,-29.98
4509,4512168,-32.91,-18.26,-21.19
4510,4513168,-19.24,-18.26,-21.68
4511,4514168,-36.82,-7.52,-27.05
4512,4515168,-36.33,-8.01,-3.61
4513,4516168,-28.52,-14.36,-29.98
4514,4517168,-29.49,8.11,-29.49
4515,4518168,-32.91,-18.26,-20.70
4516,4519168,-27.05,-17.77,-21.68
4517,4520168,-36.82,-7.03,-25.59
4518,4521168,-28.03,-15.82,-50.00
4519,4522168,-28.52,-13.38,-29.49
4520,4523168,-34.86,-18.75,-20.21
4521,4524168,-30.96,-17.77,-20.21
4522,4525168,-36.33,-6.54,-27.05
4523,4526168,-36.33,-7.03,-25.10
4524,4527168,-28.03,-15.33,-34.38
4525,4528168,-35.35,-10.45,-19.73
4526,4529168,-34.86,-17.77,-19.73
4527,4530168,-32.42,-6.05,-28.03
4528,4531168,-36.33,-7.03,-28.03
4529,4532168,-28.03,-17.29,-24.61
4530,4533168,-28.03,-15.82,-25.10
4531,4534168,-34.86,-10.94,-19.24
4532,4535168,-33.40,-17.29,-19.73
4533,4536168,-34.38,-6.05,-28.03
4534,4537168,-27.05,-16.80,-20.70
4535,4538168,-27.05,-15.82,-23.63
4536,4539168,-35.35,-8.01,-18.75
4537,4540168,-34.86,-12.89,-19.24
4538,4541168,-29.49,-5.57,-28.52
4539,4542168,-50.00,-5.57,-27.54
4540,4543168,-27.05,-16.80,-20.70
4541,4544168,-35.35,-6.54,-23.14
4542,4545168,-34.86,-8.50,-18.75
4543,4546168,-28.03,-9.47,-28.52
4544,4547168,-29.49,-5.08,-28.03
4545,4548168,-11.43,-5.08,-28.03
4546,4549168,-27.05,-16.31,-21.68
4547,4550168,-35.35,-6.54,-21.19
4548,4551168,-34.86,-8.50,-19.24
4549,4552168,-28.03,-8.50,-28.52
4550,4553168,-31.93,-16.80,-18.75
4551,4554168,-19.24,-16.31,-19.73
4552,4555168,-35.35,-5.57,-25.10
4553,4556168,-34.86,-6.54,-3.61
4554,4557168,-26.56,-12.89,-28.52
4555,4558168,-28.03,10.06,-28.03
4556,4559168,-30.96,-16.80,-18.75
4557,4560168,-35.35,-5.08,-27.05
4558,4561168,-35.35,-6.05,-25.10
4559,4562168,-27.05,-15.33,-50.00
4560,4563168,-27.54,-7.03,-19.24
4561,4564168,-32.91,-18.75,-18.26
4562,4565168,-30.96,-16.31,-18.75
4563,4566168,-34.86,-4.59,-26.07
4564,4567168,-34.86,-5.08,-23.14
4565,4568168,-26.56,-14.36,-48.05
4566,4569168,-33.89,-8.98,-18.26
4567,4570168,-32.91,-16.80,-18.26
4568,4571168,-30.47,-4.59,-27.05
4569,4572168,-34.86,-4.59,-26.07
4570,4573168,-26.07,-15.33,-22.17
4571,4574168,-26.56,-13.38,-34.38
4572,4575168,-33.40,-8.98,-17.77
4573,4576168,-28.03,-3.61,-27.54
4574,4577168,-30.47,-4.10,-27.05
4575,4578168,-34.38,-4.10,-27.05
4576,4579168,-25.59,-14.36,-22.17
4577,4580168,-33.89,-6.54,-17.77
4578,4581168,-33.40,-9.96,-17.77
4579,4582168,-28.03,-4.10,-27.05
4580,4583168,-34.38,-4.10,-26.07
4581,4584168,-25.59,-15.33,-18.75
4582,4585168,-33.89,-5.08,-21.19
4583,4586168,-33.89,-6.05,-17.29
4584,4587168,-26.56,-9.47,-27.05
4585,4588168,-28.52,-3.61,-27.05
4586,4589168,-27.05,-15.33,-18.26
4587,4590168,-25.10,-14.84,-18.75
4588,4591168,-33.89,-5.57,-21.19
4589,4592168,-26.07,-12.40,-28.03
4590,4593168,-33.40,-7.03,-18.26
4591,4594168,-30.96,-15.33,-17.77
4592,4595168,-9.47,-15.33,-18.26
4593,4596168,-33.89,-4.10,-23.63
4594,4597168,-33.89,-4.59,-19.24
4595,4598168,-25.59,-11.43,-27.05
4596,4599168,-26.56,-5.57,-27.05
4597,4600168,-30.96,-15.33,-17.29
4598,4601168,-34.38,-3.13,-25.59
4599,4602168,-33.89,-3.61,-23.63
4600,4603168,-24.61,-13.38,-24.61
4601,4604168,-25.10,-11.43,-27.05
4602,4605168,-31.93,-32.42,-17.29
4603,4606168,-29.00,-14.84,-17.77
4604,4607168,-34.38,-3.13,-25.10
4605,4608168,-33.40,-3.13,-25.10
4606,4609168,-24.61,-12.40,-46.09
4607,4610168,-32.42,-7.03,-16.80
4608,4611168,-30.96,-14.84,-16.80
4609,4612168,-28.52,-2.64,-25.59
4610,4613168,-33.40,-3.13,-24.12
4611,4614168,-24.61,-13.38,-18.75
4612,4615168,-24.61,-11.91,-34.38
4613,4616168,-31.93,-7.03,-16.31
4614,4617168,-26.56,0.29,-26.07
4615,4618168,-28.52,-2.64,-25.10
4616,4619168,-24.12,-13.87,-17.77
4617,4620168,-24.12,-12.89,-18.75
4618,4621168,-32.42,-5.08,-16.80
4619,4622168,-32.42,-7.03,-17.29
4620,4623168,-26.07,-2.15,-25.59
4621,4624168,-27.05,-13.87,-16.80
4622,4625168,-23.63,-13.38,-18.26
4623,4626168,-32.42,-3.13,-21.19
4624,4627168,-32.42,-4.59,-15.82
4625,4628168,-24.61,-7.52,-25.59
4626,4629168,-26.07,-2.15,-25.59
4627,4630168,-27.05,-13.38,-16.80
4628,4631168,-23.14,-13.38,-17.77
4629,4632168,-32.42,-3.13,-20.21
4630,4633168,-23.63,-10.45,-25.59
4631,4634168,-24.61,-7.52,-25.59
4632,4635168,-29.00,-13.38,-16.31
4633,4636168,-25.10,-13.38,-16.31
4634,4637168,-32.42,-2.15,-23.14
4635,4638168,-31.93,-3.13,-19.24
4636,4639168,-23.63,-10.45,-25.59
4637,4640168,-30.96,-10.94,-15.82
4638,4641168,-29.00,-13.38,-15.82
4639,4642168,-50.00,-1.66,-24.12
4640,4643168,-31.93,-1.66,-22.17
4641,4644168,-23.14,-11.43,-18.75
4642,4645168,-23.63,-9.47,-25.59
4643,4646168,-30.96,-14.84,-15.33
4644,4647168,-28.03,-12.89,-15.82
4645,4648168,-34.38,-1.17,-23.63
4646,4649168,-22.66,-12.40,-17.77
4647,4650168,-23.14,-11.43,-26.56
4648,4651168,-31.45,-5.08,-16.31
4649,4652168,-29.98,-18.75,-25.59
4650,4653168,-26.56,-1.17,-24.61
4651,4654168,-31.93,-1.17,-23.14
4652,4655168,-22.66,-11.91,-17.77
4653,4656168,-31.45,-3.13,-3.61
4654,4657168,-30.96,-5.08,-14.84
4655,4658168,-24.61,4.20,-24.61
4656,4659168,-26.56,-0.68,-24.12
4657,4660168,-22.66,-12.40,-16.31
4658,4661168,-22.66,-11.43,-17.77
4659,4662168,-31.45,-2.64,-3.61
4660,4663168,-30.96,-6.05,-14.84
4661,4664168,-24.61,0.29,-24.12
4662,4665168,-27.05,-12.40,-15.33
4663,4666168,-22.17,-11.91,-16.31
4664,4667168,-31.45,-1.66,-17.77
4665,4668168,-30.96,-3.13,-14.36
4666,4669168,-23.63,-6.54,-24.61
4667,4670168,-24.61,-0.68,-24.12
4668,4671168,-25.10,-12.40,-14.84
4669,4672168,-31.45,-0.68,-22.17
4670,4673168,-30.96,-1.66,-19.24
4671,4674168,-22.66,-9.47,-24.61
4672,4675168,-23.63,-5.57,-24.12
4673,4676168,-28.03,-12.40,-14.84
4674,4677168,-24.12,-11.91,-14.84
4675,4678168,-30.96,-0.68,-21.19
4676,4679168,-30.96,-1.17,-19.24
4677,4680168,-22.66,-9.47,-24.12
4678,4681168,-29.49,-8.98,-15.33
4679,4682168,-28.03,-12.89,-24.61
4680,4683168,-50.00,-0.20,-22.17
4681,4684168,-30.96,-0.20,-21.19
4682,4685168,-21.68,-10.45,-18.75
4683,4686168,-22.17,-8.50,-24.12
4684,4687168,-29.00,-30.47,-13.87
4685,4688168,-24.61,0.29,-23.14
4686,4689168,-48.05,0.29,-22.17
4687,4690168,-21.68,-10.94,-16.31
4688,4691168,-21.68,-9.47,-42.19
4689,4692168,-29.49,-3.13,-13.38
4690,4693168,-28.52,-18.75,-13.87
4691,4694168,-24.61,0.29,-22.66
4692,4695168,-30.47,0.29,-21.19
4693,4696168,-21.19,-10.45,-16.80
4694,4697168,-29.98,-1.17,-17.77
4695,4698168,-29.49,-3.13,-13.38
4696,4699168,-22.66,12.01,-23.14
4697,4700168,-24.61,0.78,-22.17
4698,4701168,-19.24,-10.94,-14.36
4699,4702168,-21.19,-10.45,-15.82
4700,4703168,-29.49,-1.17,-3.61
4701,4704168,-21.68,-6.54,-23.14
4702,4705168,-22.66,12.01,-23.14
4703,4706168,-25.10,-11.43,-13.38
4704,4707168,-20.70,-10.45,-14.36
4705,4708168,-29.98,-0.20,-19.24
4706,4709168,-29.49,-1.17,-11.43
4707,4710168,-21.68,-5.57,-23.14
4708,4711168,-22.66,2.25,-22.66
4709,4712168,-24.12,-11.43,-23.14
4710,4713168,-29.98,0.29,-21.19
4711,4714168,-29.49,-0.20,-19.24
4712,4715168,-20.70,-8.01,-23.14
4713,4716168,-21.68,-4.59,-22.66
4714,4717168,-27.05,-10.94,-12.89
4715,4718168,-23.14,-10.45,-13.38
4716,4719168,-29.49,0.78,-19.24
4717,4720168,-20.21,-9.47,-18.75
4718,4721168,-20.70,-7.52,-22.66
4719,4722168,-28.03,-3.13,-12.40
4720,4723168,-27.05,-10.45,-12.40
4721,4724168,-50.00,1.27,-20.70
4722,4725168,-29.00,1.27,-19.24
4723,4726168,-20.21,-8.50,-18.75
4724,4727168,-20.21,-7.52,-13.38
4725,4728168,-27.54,-5.08,-12.40
4726,4729168,-22.66,1.76,-21.19
4727,4730168,-46.09,1.76,-20.21
4728,4731168,-19.73,-9.47,-14.84
4729,4732168,-19.73,-8.50,-34.38
4730,4733168,-28.03,-0.68,-11.43
4731,4734168,-27.05,-28.52,-11.91
4732,4735168,-22.66,2.25,-21.19
4733,4736168,-5.57,-9.47,-12.89
4734,4737168,-19.73,-8.98,-14.84
4735,4738168,-28.52,1.27,2.25
4736,4739168,-27.54,-1.17,-11.43
4737,4740168,-20.70,12.01,-21.19
4738,4741168,-23.63,2.25,-21.19
4739,4742168,-19.24,-9.47,-13.87
4740,4743168,-19.24,-8.50,-14.84
4741,4744168,-28.03,0.78,-9.47
4742,4745168,-19.73,-4.59,-21.68
4743,4746168,-20.70,15.92,-21.19
4744,4747168,-23.14,-9.47,-11.91
4745,4748168,-19.24,-8.98,-12.89
4746,4749168,-28.03,2.25,-15.82
4747,4750168,-27.54,1.27,-10.45
4748,4751168,-19.73,-4.10,-21.19
4749,4752168,-25.59,-8.98,-10.94
4750,4753168,-23.14,-8.98,-11.91
4751,4754168,-28.03,2.73,-19.24
4752,4755168,-28.03,2.25,-15.33
4753,4756168,-18.75,-6.54,-21.19
4754,4757168,-19.73,-3.61,-20.70
4755,4758168,-18.26,-8.01,-13.87
4756,4759168,-22.17,-8.50,-11.43
4757,4760168,-28.03,3.22,-19.24
4758,4761168,-18.75,-7.52,-16.31
4759,4762168,-18.75,-5.57,-21.19
4760,4763168,-27.05,-3.13,-10.45
4761,4764168,-25.10,-8.50,-10.94
4762,4765168,-28.52,3.71,-19.24
4763,4766168,-27.54,3.71,-17.29
4764,4767168,-18.75,-7.03,-16.80
4765,4768168,-27.05,1.27,-10.45
4766,4769168,-26.07,-3.13,-10.45
4767,4770168,-21.68,4.20,-19.73
4768,4771168,-46.09,3.71,-19.24
4769,4772168,-18.26,-8.01,-13.87
4770,4773168,-18.75,2.73,-17.29
4771,4774168,-27.05,0.78,-10.45
4772,4775168,-25.59,-8.98,-9.96
4773,4776168,-20.70,4.20,-19.24
4774,4777168,-3.61,-7.52,-10.94
4775,4778168,-17.77,-7.03,-12.89
4776,4779168,-27.05,2.73,3.22
4777,4780168,-26.56,0.78,-9.47
4778,4781168,-18.75,2.25,-19.73
4779,4782168,-21.68,4.69,-19.24
4780,4783168,-11.43,-7.52,-10.94
4781,4784168,-27.05,4.20,-15.33
4782,4785168,-27.05,2.73,-7.52
4783,4786168,-18.26,-3.61,-19.73
4784,4787168,-18.75,17.87,-19.73
4785,4788168,-23.14,-7.52,-9.96
4786,4789168,-15.33,-7.03,-10.94
4787,4790168,-27.05,4.20,-15.33
4788,4791168,-26.56,3.22,-7.52
4789,4792168,-18.26,-3.61,-19.73
4790,4793168,-24.61,-10.94,-9.47
4791,4794168,-21.19,-7.03,-9.96
4792,4795168,-27.05,4.69,-17.29
4793,4796168,-26.56,4.69,-14.36
4794,4797168,-17.29,-4.59,-19.73
4795,4798168,-17.77,-1.66,-19.24
4796,4799168,-24.12,-8.01,-9.47
4797,4800168,-22.66,5.18,-18.26
4798,4801168,-26.56,5.18,-16.31
4799,4802168,-16.80,-6.54,-14.84
4800,4803168,-17.29,-4.59,-20.21
4801,4804168,-17.29,-3.61,-19.24
4802,4805168,-23.14,-7.03,-8.98
4803,4806168,-24.61,5.18,-17.29
4804,4807168,-26.07,5.18,-15.33
4805,4808168,-16.80,-5.08,-14.84
4806,4809168,-25.10,3.22,-8.50
4807,4810168,-24.61,-1.17,-8.50
4808,4811168,-18.75,6.15,-18.26
4809,4812168,-38.28,5.66,-17.29
4810,4813168,-16.31,-5.57,-10.94
4811,4814168,-16.31,-4.59,-16.80
4812,4815168,-25.10,3.22,-8.01
4813,4816168,-17.77,0.29,-18.26
4814,4817168,-18.75,6.15,-17.77
4815,4818168,-19.24,-6.05,-8.98
4816,4819168,-15.82,-5.57,-16.80
4817,4820168,-25.10,4.69,4.20
4818,4821168,-24.61,3.22,-8.01
4819,4822168,-17.29,2.25,-18.26
4820,4823168,-18.75,6.64,-17.29
4821,4824168,-3.61,-5.57,-9.47
4822,4825168,-25.10,6.15,-14.36
4823,4826168,-25.10,5.18,-3.61
4824,4827168,-16.31,-1.66,-18.26
4825,4828168,-17.29,19.82,-17.77
4826,4829168,-21.19,-5.57,-8.01
4827,4830168,-3.61,-5.08,-9.47
4828,4831168,-25.10,6.64,-13.38
4829,4832168,-15.82,-4.10,-34.38
4830,4833168,-16.31,-1.66,-18.75
4831,4834168,-23.14,-18.75,-7.52
4832,4835168,-16.80,12.01,-17.29
4833,4836168,-24.61,7.13,-15.33
4834,4837168,-24.61,6.64,-12.40
4835,4838168,-15.33,-3.61,-18.75
4836,4839168,-15.82,0.29,-17.77
4837,4840168,-22.17,-7.03,-7.52
4838,4841168,-18.75,7.62,-16.31
4839,4842168,-24.61,7.13,-15.33
4840,4843168,-14.84,-3.61,-10.94
4841,4844168,-14.84,-2.15,-18.75
4842,4845168,-23.14,2.73,-7.03
4843,4846168,-21.68,-4.59,-7.03
4844,4847168,-18.75,8.11,-16.31
4845,4848168,-14.36,-4.10,-8.98
4846,4849168,-14.36,-3.61,-10.94
4847,4850168,-23.14,5.66,-34.38
4848,4851168,-22.66,2.73,-7.03
4849,4852168,-16.80,8.59,-16.31
4850,4853168,-22.66,8.11,-15.82
4851,4854168,-13.87,-3.61,-8.98
4852,4855168,-14.36,-2.64,-12.89
4853,4856168,-23.14,5.66,-6.54
4854,4857168,-15.33,3.22,-16.80
4855,4858168,-16.80,8.59,-16.31
4856,4859168,-15.33,-3.61,-7.03
4857,4860168,-13.87,-3.61,-8.98
4858,4861168,-23.14,7.13,-7.52
4859,4862168,-23.14,5.18,-7.52
4860,4863168,-14.84,3.71,-17.29
4861,4864168,-19.73,-3.61,-6.54
4862,4865168,0.29,-3.61,-8.01
4863,4866168,-3.61,-3.61,-7.03
4864,4867168,-23.14,7.62,7.13
4865,4868168,-14.36,0.29,-16.31
4866,4869168,-14.84,6.15,-16.31
4867,4870168,-19.24,-3.61,-6.54
4868,4871168,-3.61,-3.13,-7.03
4869,4872168,-23.14,8.59,-11.43
4870,4873168,-13.38,-1.66,-34.38
4871,4874168,-13.87,1.27,-16.31
4872,4875168,-21.19,-18.75,-5.57
4873,4876168,-19.24,-3.13,-6.05
4874,4877168,-24.61,9.08,-13.38
4875,4878168,-23.14,8.59,-11.43
4876,4879168,-13.38,-1.17,-32.42
4877,4880168,-21.68,4.69,-5.57
4878,4881168,-20.21,-10.94,-5.57
4879,4882168,-17.77,9.57,-14.84
4880,4883168,-22.66,9.08,-13.38
4881,4884168,-12.89,-1.66,-8.98
4882,4885168,-12.89,-0.68,-18.75
4883,4886168,-21.19,4.69,-5.08
4884,4887168,-19.73,-3.13,-5.08
4885,4888168,-17.77,10.06,-14.84
4886,4889168,-12.40,-2.15,-7.03
4887,4890168,-12.40,-1.66,-10.94
4888,4891168,-21.68,8.11,-5.08
4889,4892168,-21.19,4.69,-5.57
4890,4893168,-14.84,12.01,-15.82
4891,4894168,-18.75,10.55,-14.36
4892,4895168,-12.40,-1.66,-7.03
4893,4896168,-21.68,9.57,-7.52
4894,4897168,-11.91,-0.68,-10.94
4895,4898168,-12.89,4.20,-14.84
4896,4899168,-14.84,10.55,-14.84
4897,4900168,-15.33,-1.66,-5.57
4898,4901168,-11.91,-1.66,-7.03
4899,4902168,-21.19,9.57,-7.52
4900,4903168,-20.70,7.62,-4.10
4901,4904168,-12.89,6.15,-14.36
4902,4905168,-19.24,-1.66,-4.59
4903,4906168,-12.40,-1.66,-5.08
4904,4907168,-21.19,10.55,-11.43
4905,4908168,-21.19,9.57,-5.57
4906,4909168,-11.91,2.25,-14.84
4907,4910168,-12.89,7.13,-14.36
4908,4911168,-17.29,-1.66,-4.10
4909,4912168,-34.38,11.52,-12.89
4910,4913168,-21.19,11.04,-11.43
4911,4914168,-10.94,0.29,-18.75
4912,4915168,-11.91,2.73,-14.36
4913,4916168,-19.24,-18.75,-3.61
4914,4917168,-16.31,-1.17,-4.10
4915,4918168,-26.56,11.52,-12.40
4916,4919168,-20.70,11.04,-9.96
4917,4920168,-10.94,1.27,-14.84
4918,4921168,-19.73,7.62,-3.13
4919,4922168,-19.24,-16.80,-4.10
4920,4923168,-14.84,11.04,-13.87
4921,4924168,-20.70,12.01,-11.91
4922,4925168,-10.45,0.29,-8.01
4923,4926168,-10.45,1.76,-13.87
4924,4927168,-19.24,7.62,-3.13
